name, x, y, z
lever1_hinge,160.8542,128.1678, 44.86522
lever1_hinge_world,-1.101523,11.509,16.86719
lever2_hinge,93.97839,72.6376, 41.55833
lever2_hinge_world,5.573473,16.03328,19.27684
ladle_hinge,85.85788,113.732, 40.84532
ladle_hinge_world,6.284052,12.38834,19.53336
ladle_tip,107.4362,125.2411, 41.87093
ladle_tip_world,4.295616,11.50366,18.81554
springhinge2,93.55135,57.86429, 41.59867
springhinge2_world,5.627494,17.32301,19.33993
springhinge1,133.2835,80.19987, 43.59449
springhinge1_world,1.782871,15.75899,17.95204
body_back,206.6763,133.0369, 47.21075
body_back_world,-6.177152,11.234,15.49206
