name, x, y, z
lever1_hinge,165.296,119.5127, 45.03159
lever1_hinge_world,-1.154312,11.509,16.66877
lever2_hinge,82.14651,88.418, 42.73009
lever2_hinge_world,6.800701,14.08397,17.62714
ladle_hinge,76.28749,129.4433, 42.3192
ladle_hinge_world,7.301567,10.3959,17.68748
ladle_tip,99.64388,139.0733, 42.92413
ladle_tip_world,5.178224,9.572633,17.43167
springhinge2,80.58568,74.05429, 42.73017
springhinge2_world,6.95489,15.36573,17.68701
springhinge1,124.4095,82.25195, 43.9666
springhinge1_world,2.870807,14.83775,17.19499
body_back,217.1991,123.4358, 46.22655
body_back_world,-6.409119,11.234,16.46882
