name, x, y, z
lever1_hinge,170.6194,122.4465, 44.88317
lever1_hinge_world,-1.12004,11.509,16.77512
lever2_hinge,94.48785,79.23059, 41.99457
lever2_hinge_world,6.292556,15.04568,18.61264
ladle_hinge,65.90747,108.1544, 40.72609
ladle_hinge_world,8.796279,12.36193,19.23329
ladle_tip,66.46903,134.996, 40.58324
ladle_tip_world,8.725596,10.07141,19.21577
springhinge2,101.3488,67.04477, 42.30107
springhinge2_world,5.675792,16.176,18.50199
springhinge1,135.946,79.52814, 43.6367
springhinge1_world,2.384751,15.30972,17.68617
body_back,219.6976,126.8411, 46.63779
body_back_world,-6.310534,11.234,15.93146
