name, x, y, z
lever1_hinge,167.47,124.619, 44.96138
lever1_hinge_world,-1.134178,11.509,16.72568
lever2_hinge,92.98244,76.24066, 42.58836
lever2_hinge_world,6.092319,15.60195,18.08827
ladle_hinge,69.73473,109.5017, 41.57302
ladle_hinge_world,8.152142,12.52582,18.47666
ladle_tip,77.98811,134.5032, 41.67957
ladle_tip_world,7.404727,10.36403,18.33573
springhinge2,97.77014,63.05154, 42.80491
springhinge2_world,5.664005,16.82068,18.04923
springhinge1,134.8869,79.55292, 44.02522
springhinge1_world,2.129965,15.56764,17.38287
body_back,217.9147,128.8037, 46.46519
body_back_world,-6.364099,11.234,16.17713
