name, x, y, z
lever1_hinge,164.5903,114.6549, 44.98238
lever1_hinge_world,-1.139145,11.509,16.71047
lever2_hinge,79.83261,92.37648, 42.14263
lever2_hinge_world,6.983313,13.22419,18.09428
ladle_hinge,88.08656,133.7535, 42.20411
ladle_hinge_world,6.220105,9.583181,17.96425
ladle_tip,109.5052,146.5995, 42.85167
ladle_tip_world,4.249099,8.46328,17.62846
springhinge2,73.57671,78.96967, 41.96363
springhinge2_world,7.552941,14.37596,18.23292
springhinge1,121.0068,81.6171, 43.54809
springhinge1_world,3.179368,14.39089,17.4878
body_back,215.3781,118.7906, 46.43597
body_back_world,-6.377919,11.234,16.25414
