name, x, y, z
lever1_hinge,159.5919,130.3179, 44.9845
lever1_hinge_world,-1.124908,11.509,16.75687
lever2_hinge,87.51596,78.87268, 42.38567
lever2_hinge_world,5.920575,15.82857,18.34861
ladle_hinge,94.3392,120.2436, 42.32777
ladle_hinge_world,5.266677,12.16702,18.20088
ladle_tip,117.3651,115.1166, 43.30048
ladle_tip_world,3.101012,12.73475,17.7116
springhinge2,81.88098,65.25391, 42.22686
springhinge2_world,6.449816,16.9965,18.51021
springhinge1,128.8815,84.03033, 44.00143
springhinge1_world,1.988969,15.66917,17.5024
body_back,208.9302,134.7086, 46.74317
body_back_world,-6.331824,11.234,16.02134
