name, x, y, z
lever1_hinge,173.4152,119.8274, 45.02383
lever1_hinge_world,-1.17735,11.509,16.6151
lever2_hinge,90.4493,86.46753, 43.39345
lever2_hinge_world,6.717944,14.39041,17.05434
ladle_hinge,60.38384,113.9728, 42.59082
ladle_hinge_world,9.404789,11.81848,17.20382
ladle_tip,57.35831,139.4811, 42.37524
ladle_tip_world,9.648963,9.539883,17.2174
springhinge2,97.89048,74.68318, 43.58638
springhinge2_world,6.044064,15.4932,17.05791
springhinge1,133.0577,81.5345, 44.31723
springhinge1_world,2.742361,14.9915,16.87423
body_back,226.8551,123.4083, 45.80122
body_back_world,-6.434143,11.234,16.75331
