name, x, y, z
lever1_hinge,169.6331,116.3429, 44.69964
lever1_hinge_world,-1.09276,11.509,16.95738
lever2_hinge,96.41828,84.8737, 40.0475
lever2_hinge_world,6.228777,13.73509,20.46035
ladle_hinge,70.04056,116.1618, 38.39994
ladle_hinge_world,8.479448,10.97262,21.53717
ladle_tip,77.13041,143.5679, 38.65894
ladle_tip_world,7.872611,8.781903,21.24683
springhinge2,102.6262,71.97356, 40.43536
springhinge2_world,5.678946,14.88427,20.24273
springhinge1,134.0245,78.48409, 42.38579
springhinge1_world,2.677606,14.65912,18.80675
body_back,212.3523,121.5287, 47.43105
body_back_world,-6.006089,11.234,15.0833
