name, x, y, z
lever1_hinge,170.6968,116.4388, 45.08856
lever1_hinge_world,-1.199356,11.509,16.5712
lever2_hinge,85.45575,88.87198, 43.74937
lever2_hinge_world,6.86623,13.9126,16.58329
ladle_hinge,67.34542,125.146, 43.2403
ladle_hinge_world,8.488194,10.56215,16.58573
ladle_tip,74.35982,149.4742, 43.22251
ladle_tip_world,7.840082,8.364025,16.58475
springhinge2,88.24022,75.15489, 43.83366
springhinge2_world,6.621536,15.18097,16.62393
springhinge1,127.7819,81.00491, 44.48851
springhinge1_world,2.929767,14.75048,16.61839
body_back,224.9705,119.8053, 45.61749
body_back_world,-6.440995,11.234,16.99334
