name, x, y, z
lever1_hinge,167.2169,121.3382, 45.03668
lever1_hinge_world,-1.160657,11.509,16.65301
lever2_hinge,87.52169,81.03247, 43.08018
lever2_hinge_world,6.474174,14.96437,17.42817
ladle_hinge,73.14481,119.2666, 42.45723
ladle_hinge_world,7.747046,11.46875,17.5574
ladle_tip,85.43417,141.8835, 42.63518
ladle_tip_world,6.628586,9.471758,17.44384
springhinge2,88.97284,66.92593, 43.16842
springhinge2_world,6.353833,16.25083,17.45716
springhinge1,130.1999,79.81767, 44.21816
springhinge1_world,2.477669,15.27105,17.06361
body_back,219.5689,125.166, 46.1142
body_back_world,-6.418286,11.234,16.55141
