name, x, y, z
lever1_hinge,165.0195,130.6843, 44.78448
lever1_hinge_world,-1.095345,11.509,16.91938
lever2_hinge,103.8032,69.16458, 41.45186
lever2_hinge_world,5.112112,16.53332,19.57548
ladle_hinge,70.57169,86.95294, 39.47183
ladle_hinge_world,8.060345,14.64313,20.83699
ladle_tip,78.3084,113.6132, 39.69109
ladle_tip_world,7.373355,12.47669,20.54304
springhinge2,112.8934,60.03851, 42.01374
springhinge2_world,4.262578,17.45357,19.25657
springhinge1,141.267,80.4733, 43.60824
springhinge1_world,1.432289,15.97016,18.04552
body_back,209.0786,135.7436, 47.35485
body_back_world,-6.082932,11.234,15.25296
