name, x, y, z
lever1_hinge,159.4173,128.3915, 45.07449
lever1_hinge_world,-1.152908,11.509,16.67238
lever2_hinge,84.01308,80.36981, 43.05758
lever2_hinge_world,6.11988,15.6459,17.58
ladle_hinge,95.92599,119.9309, 43.1145
ladle_hinge_world,4.996879,12.0997,17.43986
ladle_tip,120.0681,120.5924, 43.85987
ladle_tip_world,2.722902,12.11699,17.15607
springhinge2,76.65657,67.85016, 42.88821
springhinge2_world,6.805677,16.73395,17.70691
springhinge1,126.4171,83.55437, 44.32009
springhinge1_world,2.121611,15.58749,17.12235
body_back,211.0706,132.3785, 46.34666
body_back_world,-6.406816,11.234,16.45004
