name, x, y, z
lever1_hinge,164.6369,128.0455, 44.95872
lever1_hinge_world,-1.12694,11.509,16.74967
lever2_hinge,94.09818,73.9684, 42.5523
lever2_hinge_world,5.766813,16.09851,18.24755
ladle_hinge,69.09497,105.4326, 41.39161
ladle_hinge_world,7.988104,13.15076,18.73019
ladle_tip,85.3858,126.0098, 41.8357
ladle_tip_world,6.525843,11.41506,18.41247
springhinge2,99.59418,61.21655, 42.81701
springhinge2_world,5.270535,17.29001,18.18167
springhinge1,135.3182,80.68141, 44.0837
springhinge1_world,1.837065,15.78722,17.43565
body_back,214.3155,132.3651, 46.62661
body_back_world,-6.339739,11.234,16.05706
