name, x, y, z
lever1_hinge,166.8372,118.3889, 45.05652
lever1_hinge_world,-1.169299,11.509,16.6328
lever2_hinge,82.47516,89.52524, 43.07839
lever2_hinge_world,6.865878,13.93447,17.2526
ladle_hinge,70.04866,128.6785, 42.55014
ladle_hinge_world,7.958672,10.37708,17.3369
ladle_tip,91.72896,142.0703, 42.99453
ladle_tip_world,5.996148,9.20346,17.18552
springhinge2,83.19063,75.29721, 43.13825
springhinge2_world,6.813083,15.22525,17.28965
springhinge1,124.777,82.24605, 44.13992
springhinge1_world,2.935727,14.76166,16.99057
body_back,219.661,122.1164, 46.01622
body_back_world,-6.427847,11.234,16.65845
