name, x, y, z
lever1_hinge,163.9495,120.8357, 45.06944
lever1_hinge_world,-1.164327,11.509,16.64426
lever2_hinge,82.32486,84.69817, 43.06245
lever2_hinge_world,6.637642,14.58414,17.35414
ladle_hinge,83.75963,125.8734, 42.84
ladle_hinge_world,6.481855,10.86502,17.33997
ladle_tip,105.0609,139.2361, 43.3158
ladle_tip_world,4.520807,9.692736,17.16154
springhinge2,78.29535,70.85553, 43.00239
springhinge2_world,7.016986,15.81729,17.42983
springhinge1,124.9912,81.23773, 44.1948
springhinge1_world,2.657315,15.08711,17.03315
body_back,216.4158,124.645, 46.12891
body_back_world,-6.42273,11.234,16.59759
