name, x, y, z
lever1_hinge,162.5949,126.942, 45.13401
lever1_hinge_world,-1.185704,11.509,16.59773
lever2_hinge,82.66583,86.3746, 43.6612
lever2_hinge_world,6.432632,15.07601,16.85953
ladle_hinge,83.03639,126.9572, 43.36192
ladle_hinge_world,6.368868,11.35415,16.85734
ladle_tip,107.2744,122.0869, 43.92439
ladle_tip_world,4.132588,11.84907,16.78049
springhinge2,78.98708,72.6956, 43.644
springhinge2_world,6.784842,16.31835,16.91266
springhinge1,125.5563,85.39336, 44.57718
springhinge1_world,2.416657,15.32409,16.76255
body_back,216.0735,130.5187, 45.91379
body_back_world,-6.43838,11.234,16.84748
