name, x, y, z
lever1_hinge,169.8156,129.971, 45.03107
lever1_hinge_world,-1.165011,11.509,16.64266
lever2_hinge,97.73096,76.5712, 43.57769
lever2_hinge_world,5.77214,16.23398,17.26044
ladle_hinge,60.22658,91.32965, 42.52077
ladle_hinge_world,9.157728,14.71635,17.56194
ladle_tip,57.6139,116.7445, 42.25874
ladle_tip_world,9.358451,12.43354,17.57982
springhinge2,108.5842,68.35278, 43.88377
springhinge2_world,4.768242,17.04647,17.2122
springhinge1,139.8414,82.90334, 44.58605
springhinge1_world,1.778525,15.8452,16.94596
body_back,222.5075,133.7247, 46.0109
body_back_world,-6.423494,11.234,16.60607
