name, x, y, z
lever1_hinge,168.7581,119.0739, 44.74158
lever1_hinge_world,-1.094692,11.509,16.92708
lever2_hinge,96.11922,80.52368, 40.47773
lever2_hinge_world,6.146886,14.39527,20.09885
ladle_hinge,72.04232,113.7537, 38.99689
ladle_hinge_world,8.220528,11.44038,21.00709
ladle_tip,79.36711,140.6922, 39.23923
ladle_tip_world,7.583681,9.256705,20.72816
springhinge2,101.427,67.16934, 40.8055
springhinge2_world,5.676842,15.58833,19.93773
springhinge1,134.7458,78.05519, 42.73147
springhinge1_world,2.484957,14.99391,18.53971
body_back,212.6072,124.1417, 47.32712
body_back_world,-6.067916,11.234,15.21828
