name, x, y, z
lever1_hinge,167.3106,112.9018, 45.08494
lever1_hinge_world,-1.189106,11.509,16.59092
lever2_hinge,79.984,93.85141, 43.39062
lever2_hinge_world,7.074429,13.08985,16.80553
ladle_hinge,78.88779,134.7856, 43.16846
ladle_hinge_world,7.152986,9.368272,16.80757
ladle_tip,95.75763,153.5516, 43.40801
ladle_tip_world,5.608789,7.675447,16.76747
springhinge2,76.74803,79.95102, 43.3539
springhinge2_world,7.379314,14.34481,16.85447
springhinge1,121.4074,81.72719, 44.24434
springhinge1_world,3.242385,14.31909,16.74702
body_back,221.0816,116.4056, 45.78005
body_back_world,-6.439503,11.234,16.8847
