name, x, y, z
lever1_hinge,174.5631,121.3987, 44.98298
lever1_hinge_world,-1.163738,11.509,16.64565
lever2_hinge,92.33519,86.92957, 43.11053
lever2_hinge_world,6.68866,14.44865,17.37327
ladle_hinge,56.17485,106.1761, 42.12025
ladle_hinge_world,9.905143,12.59886,17.67132
ladle_tip,49.77971,131.2924, 41.81615
ladle_tip_world,10.43607,10.37007,17.72052
springhinge2,102.4231,77.36862, 43.38054
springhinge2_world,5.77082,15.35746,17.3294
springhinge1,134.8484,82.55017, 44.16739
springhinge1_world,2.718097,15.02037,17.04653
body_back,227.3306,125.1303, 45.93665
body_back_world,-6.422056,11.234,16.59024
