name, x, y, z
lever1_hinge,161.1842,128.645, 44.74403
lever1_hinge_world,-1.091828,11.509,16.98887
lever2_hinge,100.1367,70.83949, 40.6819
lever2_hinge_world,5.186004,16.05752,20.26469
ladle_hinge,84.05463,108.3786, 39.36702
ladle_hinge_world,6.616121,12.70279,21.01093
ladle_tip,104.4063,121.4215, 40.60007
ladle_tip_world,4.764915,11.75847,20.04496
springhinge2,102.779,56.53265, 40.91502
springhinge2_world,4.953128,17.32653,20.18941
springhinge1,136.4158,79.75681, 43.15629
springhinge1_world,1.608143,15.7695,18.44398
body_back,202.4921,134.0013, 47.69327
body_back_world,-5.937214,11.234,14.94553
