name, x, y, z
lever1_hinge,164.8512,128.0806, 44.75164
lever1_hinge_world,-1.092873,11.509,16.95504
lever2_hinge,103.0193,69.27151, 41.00796
lever2_hinge_world,5.211423,16.21104,19.95134
ladle_hinge,75.77371,96.34941, 39.19186
ladle_hinge_world,7.62235,13.61667,21.0972
ladle_tip,84.36437,122.8029, 39.50724
ladle_tip_world,6.860894,11.48571,20.73529
springhinge2,109.7058,57.5687, 41.46712
springhinge2_world,4.594664,17.31943,19.7036
springhinge1,140.0498,78.81969, 43.32768
springhinge1_world,1.574757,15.83545,18.2683
body_back,207.5583,133.2836, 47.50403
body_back_world,-6.011023,11.234,15.09365
