name, x, y, z
lever1_hinge,172.8398,118.7108, 44.74192
lever1_hinge_world,-1.098266,11.509,16.89148
lever2_hinge,97.09502,84.96498, 40.70208
lever2_hinge_world,6.379583,14.02467,19.82138
ladle_hinge,63.63,107.3754, 38.94788
ladle_hinge_world,9.241358,11.92484,20.94265
ladle_tip,59.36284,134.9926, 38.60952
ladle_tip_world,9.568899,9.660317,21.07099
springhinge2,106.0224,74.45428, 41.17583
springhinge2_world,5.579624,15.00333,19.55198
springhinge1,136.3389,79.89186, 42.79026
springhinge1_world,2.688999,14.80766,18.4194
body_back,218.0993,123.6055, 47.10609
body_back_world,-6.134939,11.234,15.37989
