name, x, y, z
lever1_hinge,167.3178,120.5792, 44.72292
lever1_hinge_world,-1.092629,11.509,16.96028
lever2_hinge,96.30963,81.98686, 40.20212
lever2_hinge_world,6.041651,14.35328,20.40169
ladle_hinge,67.94547,110.22, 38.40858
ladle_hinge_world,8.470985,11.78785,21.57354
ladle_tip,83.89432,132.3195, 39.18579
ladle_tip_world,7.110456,10.06447,20.91725
springhinge2,103.3078,69.90244, 40.65139
springhinge2_world,5.415599,15.45444,20.14521
springhinge1,134.1071,79.5209, 42.58619
springhinge1_world,2.44218,14.97303,18.71091
body_back,209.8707,125.7887, 47.48601
body_back_world,-5.999949,11.234,15.07052
