name, x, y, z
lever1_hinge,166.4151,113.9368, 44.77925
lever1_hinge_world,-1.097803,11.509,16.8954
lever2_hinge,88.26032,91.24847, 40.40237
lever2_hinge_world,6.593919,13.0426,19.94771
ladle_hinge,76.79099,133.0959, 39.62676
ladle_hinge_world,7.573767,9.472584,20.33655
ladle_tip,97.30831,147.8652, 40.60813
ladle_tip_world,5.763072,8.265568,19.61801
springhinge2,88.92388,76.07153, 40.46139
springhinge2_world,6.546612,14.33388,19.97305
springhinge1,126.6434,80.35191, 42.50462
springhinge1_world,3.023328,14.29371,18.5749
body_back,211.3694,118.8908, 47.23045
body_back_world,-6.127861,11.234,15.36194
