name, x, y, z
lever1_hinge,164.1896,123.9981, 44.71535
lever1_hinge_world,-1.091769,11.509,16.99599
lever2_hinge,97.81956,77.69193, 40.1444
lever2_hinge_world,5.674029,14.98863,20.59423
ladle_hinge,76.43369,112.2347, 38.57043
ladle_hinge_world,7.532621,11.91863,21.58268
ladle_tip,96.71619,126.9372, 39.76046
ladle_tip_world,5.751214,10.83198,20.63528
springhinge2,102.316,64.01582, 40.48207
springhinge2_world,5.273639,16.2061,20.42773
springhinge1,134.6331,79.61951, 42.67436
springhinge1_world,2.110941,15.28261,18.74572
body_back,205.2688,129.3641, 47.67659
body_back_world,-5.920979,11.234,14.91472
