name, x, y, z
lever1_hinge,169.6732,130.0382, 44.79985
lever1_hinge_world,-1.101404,11.509,16.86799
lever2_hinge,102.1693,75.61035, 41.58284
lever2_hinge_world,5.622903,15.94624,19.30228
ladle_hinge,62.69627,77.14693, 39.66809
ladle_hinge_world,9.08983,15.43486,20.55735
ladle_tip,59.4732,104.1125, 39.33067
ladle_tip_world,9.329283,13.15737,20.64404
springhinge2,114.3862,71.31776, 42.19677
springhinge2_world,4.489339,16.44704,18.93552
springhinge1,141.5071,82.46667, 43.56284
springhinge1_world,1.830623,15.72103,17.97303
body_back,215.6915,134.8528, 47.06125
body_back_world,-6.175796,11.234,15.48831
