name, x, y, z
lever1_hinge,173.0952,128.1728, 44.91983
lever1_hinge_world,-1.135348,11.509,16.72201
lever2_hinge,98.42249,80.09935, 42.68596
lever2_hinge_world,6.101277,15.59386,18.05479
ladle_hinge,58.85957,89.38248, 41.33684
ladle_hinge_world,9.612625,14.54099,18.70148
ladle_tip,47.72913,112.9346, 40.82403
ladle_tip_world,10.53461,12.44984,18.87129
springhinge2,110.3035,73.47433, 43.0949
springhinge2_world,5.008886,16.26582,17.89529
springhinge1,140.3188,83.2294, 44.06213
springhinge1_world,2.135936,15.56397,17.36618
body_back,223.8194,132.2978, 46.34041
body_back_world,-6.367546,11.234,16.19562
