name, x, y, z
lever1_hinge,167.4582,118.7021, 45.09665
lever1_hinge_world,-1.188635,11.509,16.59185
lever2_hinge,84.32551,85.30667, 43.58535
lever2_hinge_world,6.705823,14.41809,16.80597
ladle_hinge,75.2157,124.8932, 43.1671
ladle_hinge_world,7.509581,10.78356,16.82777
ladle_tip,88.41246,146.518, 43.29784
ladle_tip_world,6.299604,8.837622,16.79495
springhinge2,83.86967,71.20111, 43.62033
springhinge2_world,6.759701,15.70866,16.84845
springhinge1,127.0437,80.43114, 44.44549
springhinge1_world,2.724644,15.00523,16.73901
body_back,221.2063,122.2078, 45.79213
body_back_world,-6.439367,11.234,16.87959
