name, x, y, z
lever1_hinge,158.2211,132.4048, 44.99037
lever1_hinge_world,-1.124614,11.509,16.75793
lever2_hinge,92.17636,72.40013, 42.69697
lever2_hinge_world,5.374614,16.64814,18.23455
ladle_hinge,90.19291,113.6027, 42.27346
ladle_hinge_world,5.529099,12.92911,18.26965
ladle_tip,113.9321,116.9262, 43.21141
ladle_tip_world,3.301352,12.74811,17.7635
springhinge2,89.50647,58.13507, 42.6644
springhinge2_world,5.63765,17.90938,18.33636
springhinge1,132.5578,82.83986, 44.26144
springhinge1_world,1.489537,16.01686,17.39391
body_back,207.4987,136.8111, 46.7672
body_back_world,-6.330634,11.234,16.01608
