name, x, y, z
lever1_hinge,167.7831,124.5079, 44.99395
lever1_hinge_world,-1.145519,11.509,16.69216
lever2_hinge,90.63066,80.10025, 42.81113
lever2_hinge_world,6.293661,15.2865,17.79678
ladle_hinge,61.95118,108.8393, 41.74858
ladle_hinge_world,8.834132,12.59206,18.174
ladle_tip,76.28,130.7742, 42.02587
ladle_tip_world,7.552801,10.70161,17.98374
springhinge2,97.49849,68.00655, 43.06766
springhinge2_world,5.673805,16.41942,17.74619
springhinge1,132.9789,81.15584, 44.11164
springhinge1_world,2.308981,15.42284,17.24656
body_back,219.1551,128.5273, 46.29828
body_back_world,-6.392837,11.234,16.34772
