name, x, y, z
lever1_hinge,162.9094,127.4623, 44.96062
lever1_hinge_world,-1.124168,11.509,16.75955
lever2_hinge,90.24174,77.05072, 42.3279
lever2_hinge_world,5.972724,15.73046,18.38575
ladle_hinge,75.36276,115.2867, 41.4769
ladle_hinge_world,7.283329,12.25937,18.68606
ladle_tip,98.42168,125.5264, 42.28877
ladle_tip_world,5.194438,11.44745,18.20741
springhinge2,91.99184,62.8345, 42.45883
springhinge2_world,5.826286,17.0145,18.39425
springhinge1,131.6484,81.56857, 43.93666
springhinge1_world,2.041983,15.62548,17.52711
body_back,212.2485,131.8406, 46.70274
body_back_world,-6.328809,11.234,16.00809
