name, x, y, z
lever1_hinge,164.0159,123.5313, 45.06869
lever1_hinge_world,-1.163001,11.509,16.64739
lever2_hinge,84.40974,82.93517, 43.13516
lever2_hinge_world,6.462591,14.99601,17.37004
ladle_hinge,77.27574,123.254, 42.67229
ladle_hinge_world,7.081282,11.32585,17.42867
ladle_tip,100.1269,133.9586, 43.20511
ladle_tip_world,4.991188,10.40711,17.2306
springhinge2,83.30151,68.70633, 43.16124
springhinge2_world,6.57761,16.28223,17.42212
springhinge1,127.1277,81.90718, 44.27321
springhinge1_world,2.462507,15.28613,17.03215
body_back,216.4095,127.3557, 46.14459
body_back_world,-6.421192,11.234,16.58102
