name, x, y, z
lever1_hinge,159.0336,130.9427, 44.90749
lever1_hinge_world,-1.106782,11.509,16.83549
lever2_hinge,93.63931,71.99312, 41.98283
lever2_hinge_world,5.404927,16.41266,18.92902
ladle_hinge,89.668,113.6085, 41.46255
ladle_hinge_world,5.74193,12.70713,19.03736
ladle_tip,112.7151,119.0853, 42.5493
ladle_tip_world,3.586097,12.35529,18.34426
springhinge2,91.75575,57.37195, 41.96118
springhinge2_world,5.594461,17.68685,19.03302
springhinge1,133.0923,81.72293, 43.87627
springhinge1_world,1.589711,15.92034,17.74549
body_back,205.8921,135.6892, 47.10132
body_back_world,-6.227869,11.234,15.64074
