name, x, y, z
lever1_hinge,166.0281,130.4917, 45.06147
lever1_hinge_world,-1.165394,11.509,16.64176
lever2_hinge,98.99564,70.63016, 43.75327
lever2_hinge_world,5.309644,16.85508,17.2114
ladle_hinge,72.94493,100.5659, 42.83245
ladle_hinge_world,7.673998,13.98752,17.4194
ladle_tip,72.50055,126.0013, 42.61747
ladle_tip_world,7.689417,11.69589,17.42076
springhinge2,104.8961,58.3298, 43.97141
springhinge2_world,4.768358,18.02864,17.20494
springhinge1,140.2999,80.97154, 44.73904
springhinge1_world,1.368292,16.09918,16.90582
body_back,218.6248,134.2713, 46.07601
body_back_world,-6.423913,11.234,16.61081
