name, x, y, z
lever1_hinge,164.404,125.3178, 44.87907
lever1_hinge_world,-1.108066,11.509,16.82867
lever2_hinge,92.1217,77.24988, 41.62564
lever2_hinge_world,6.013605,15.40019,19.05837
ladle_hinge,72.81232,113.5143, 40.5113
ladle_hinge_world,7.703976,12.12622,19.58761
ladle_tip,93.46655,128.9271, 41.33339
ladle_tip_world,5.863138,10.88891,19.01126
springhinge2,95.54755,63.31247, 41.83644
springhinge2_world,5.713595,16.65625,19.00741
springhinge1,132.6456,80.3327, 43.52122
springhinge1_world,2.161278,15.47547,17.89522
body_back,211.6093,129.9969, 46.98835
body_back_world,-6.238137,11.234,15.67309
