name, x, y, z
lever1_hinge,161.563,126.9823, 44.90327
lever1_hinge_world,-1.108868,11.509,16.82455
lever2_hinge,92.73266,72.66071, 41.8675
lever2_hinge_world,5.700436,15.98845,18.92193
ladle_hinge,85.51633,113.7937, 41.24088
ladle_hinge_world,6.329205,12.32465,19.1156
ladle_tip,105.0125,129.8252, 42.02905
ladle_tip_world,4.535567,11.00957,18.56313
springhinge2,91.91061,57.97833, 41.8899
springhinge2_world,5.790268,17.27579,18.9925
springhinge1,132.9151,79.49481, 43.73652
springhinge1_world,1.849465,15.73948,17.77867
body_back,208.835,131.663, 47.01724
body_back_world,-6.244227,11.234,15.69271
