name, x, y, z
lever1_hinge,162.3119,123.2055, 44.84273
lever1_hinge_world,-1.100004,11.509,16.8779
lever2_hinge,89.81445,79.01875, 41.04366
lever2_hinge_world,6.087163,14.96298,19.5697
ladle_hinge,88.2177,122.0772, 40.68925
ladle_hinge_world,6.206191,11.24275,19.61428
ladle_tip,109.9968,132.5229, 41.76114
ladle_tip_world,4.20021,10.42826,18.86298
springhinge2,87.12131,64.09984, 40.95272
springhinge2_world,6.344046,16.22183,19.70969
springhinge1,129.5548,79.81789, 43.1585
springhinge1_world,2.314867,15.27039,18.20065
body_back,207.7885,128.11, 47.23467
body_back_world,-6.158882,11.234,15.44238
