name, x, y, z
lever1_hinge,167.2384,117.8764, 44.91541
lever1_hinge_world,-1.123162,11.509,16.76324
lever2_hinge,86.89799,84.39937, 41.83549
lever2_hinge_world,6.65309,14.16639,18.57965
ladle_hinge,74.80049,124.6066, 41.16118
ladle_hinge_world,7.703266,10.60363,18.82495
ladle_tip,90.22034,145.7187, 41.61961
ladle_tip_world,6.324461,8.801691,18.50288
springhinge2,87.60484,69.76607, 41.90091
springhinge2_world,6.601491,15.4574,18.6097
springhinge1,128.3578,79.35315, 43.45964
springhinge1_world,2.786664,14.8794,17.71861
body_back,216.58,122.2414, 46.64193
body_back_world,-6.324589,11.234,15.98985
