name, x, y, z
lever1_hinge,162.1862,120.6179, 44.71675
lever1_hinge_world,-1.091774,11.509,17.00497
lever2_hinge,91.11887,91.70229, 39.58637
lever2_hinge_world,6.100098,13.45049,20.92144
ladle_hinge,101.0429,135.2115, 40.00212
ladle_hinge_world,5.181709,9.877987,20.42131
ladle_tip,119.4802,122.931, 41.36415
ladle_tip_world,3.43487,11.01616,19.47004
springhinge2,84.84624,77.51706, 39.20363
springhinge2_world,6.668681,14.55504,21.27776
springhinge1,127.2779,83.92372, 42.13004
springhinge1_world,2.670839,14.51065,19.10066
body_back,202.86,126.0298, 47.74217
body_back_world,-5.900185,11.234,14.87608
