name, x, y, z
lever1_hinge,169.2331,130.1658, 44.78725
lever1_hinge_world,-1.099174,11.509,16.88419
lever2_hinge,104.2738,72.48096, 41.57757
lever2_hinge_world,5.40936,16.22836,19.37372
ladle_hinge,67.38727,83.51105, 39.63628
ladle_hinge_world,8.66222,14.91416,20.61794
ladle_tip,60.94697,109.6748, 39.14604
ladle_tip_world,9.17312,12.68872,20.81337
springhinge2,114.976,65.30475, 42.16098
springhinge2_world,4.413577,16.98011,19.03672
springhinge1,142.9669,81.34453, 43.6017
springhinge1_world,1.653012,15.84282,17.9808
body_back,214.6705,135.0521, 47.13742
body_back_world,-6.147917,11.234,15.41341
