name, x, y, z
lever1_hinge,165.1516,117.228, 44.94284
lever1_hinge_world,-1.126719,11.509,16.75044
lever2_hinge,82.13544,91.89706, 41.8062
lever2_hinge_world,6.87462,13.44841,18.49641
ladle_hinge,79.40721,134.2494, 41.47746
ladle_hinge_world,7.093399,9.732744,18.54415
ladle_tip,103.5991,140.074, 42.34033
ladle_tip_world,4.902164,9.261934,18.066
springhinge2,79.56462,77.28777, 41.74803
springhinge2_world,7.116764,14.71437,18.59121
springhinge1,123.1783,82.62253, 43.38326
springhinge1_world,3.072954,14.50956,17.70881
body_back,214.8162,121.5487, 46.619
body_back_world,-6.338902,11.234,16.05321
