name, x, y, z
lever1_hinge,157.7929,130.951, 45.14889
lever1_hinge_world,-1.179108,11.509,16.61137
lever2_hinge,89.68101,72.31641, 43.94162
lever2_hinge_world,5.377628,16.77476,16.94625
ladle_hinge,93.93185,112.3767, 43.70768
ladle_hinge_world,4.956032,13.07637,16.92472
ladle_tip,115.3071,124.8448, 44.12623
ladle_tip_world,2.945117,11.98207,16.82201
springhinge2,84.79317,59.05896, 43.89183
springhinge2_world,5.846814,17.97722,17.01127
springhinge1,131.3247,81.93063, 44.85984
springhinge1_world,1.418732,16.06752,16.78511
body_back,210.8498,134.64, 46.06345
body_back_world,-6.435219,11.234,16.77347
