name, x, y, z
lever1_hinge,171.5484,115.7258, 45.05367
lever1_hinge_world,-1.187058,11.509,16.595
lever2_hinge,84.68417,94.83325, 43.41829
lever2_hinge_world,7.040418,13.26248,16.8501
ladle_hinge,53.43459,121.4086, 42.67734
ladle_hinge_world,9.82712,10.79608,16.9365
ladle_tip,67.82126,142.6675, 42.83587
ladle_tip_world,8.532969,8.905218,16.89638
springhinge2,92.60767,83.27342, 43.59534
springhinge2_world,6.324881,14.33856,16.86893
springhinge1,126.2855,83.60658, 44.26505
springhinge1_world,3.183845,14.41126,16.77154
body_back,225.3664,119.2155, 45.72692
body_back_world,-6.438867,11.234,16.86237
