name, x, y, z
lever1_hinge,164.8598,121.8923, 45.03621
lever1_hinge_world,-1.153589,11.509,16.67062
lever2_hinge,83.35164,86.37016, 42.79908
lever2_hinge_world,6.658843,14.48864,17.62916
ladle_hinge,74.86304,126.7658, 42.29728
ladle_hinge_world,7.395341,10.84094,17.71952
ladle_tip,98.90747,134.4464, 42.9371
ladle_tip_world,5.211055,10.20151,17.45152
springhinge2,82.71335,72.00804, 42.83168
springhinge2_world,6.730265,15.77809,17.67923
springhinge1,125.8178,82.55498, 44.04593
springhinge1_world,2.696897,15.04013,17.18436
body_back,216.7031,125.8277, 46.24512
body_back_world,-6.407946,11.234,16.45917
