name, x, y, z
lever1_hinge,161.0037,130.0933, 45.06682
lever1_hinge_world,-1.15393,11.509,16.66975
lever2_hinge,91.21183,73.71301, 43.34896
lever2_hinge_world,5.605713,16.45493,17.49202
ladle_hinge,78.89182,112.1133, 42.67279
ladle_hinge_world,6.704184,12.9008,17.62564
ladle_tip,100.8021,124.6197, 43.22363
ladle_tip_world,4.686462,11.84233,17.38019
springhinge2,91.99579,59.67892, 43.44492
springhinge2_world,5.547543,17.74556,17.52624
springhinge1,132.8962,81.89021, 44.53416
springhinge1_world,1.63873,15.93788,17.05076
body_back,212.7692,134.0547, 46.30501
body_back_world,-6.408503,11.234,16.46374
