name, x, y, z
lever1_hinge,167.2398,119.0565, 44.76438
lever1_hinge_world,-1.095668,11.509,16.91583
lever2_hinge,93.45127,82.4704, 40.51822
lever2_hinge_world,6.23727,14.23408,20.01955
ladle_hinge,71.33812,117.612, 39.15564
ladle_hinge_world,8.139458,11.13734,20.82467
ladle_tip,86.95706,139.4873, 39.85371
ladle_tip_world,6.785221,9.379704,20.25147
springhinge2,97.99974,68.65932, 40.79985
springhinge2_world,5.838155,15.457,19.89514
springhinge1,132.2939,78.93369, 42.73944
springhinge1_world,2.568199,14.91344,18.51111
body_back,211.4687,124.0877, 47.30745
body_back_world,-6.089751,11.234,15.26898
