name, x, y, z
lever1_hinge,164.9387,123.4362, 44.7799
lever1_hinge_world,-1.095004,11.509,16.92331
lever2_hinge,95.81762,75.68414, 40.7862
lever2_hinge_world,5.834482,15.22509,19.92397
ladle_hinge,76.92906,112.3403, 39.51426
ladle_hinge_world,7.482199,11.96438,20.63748
ladle_tip,93.04881,133.3649, 40.26494
ladle_tip_world,6.055702,10.28053,20.01976
springhinge2,99.25444,61.56546, 41.02639
springhinge2_world,5.532928,16.47888,19.83807
springhinge1,134.4653,78.50496, 43.04625
springhinge1_world,2.128256,15.3942,18.36375
body_back,208.839,128.5114, 47.37836
body_back_world,-6.075317,11.234,15.23527
