name, x, y, z
lever1_hinge,161.0411,122.9455, 44.72126
lever1_hinge_world,-1.091827,11.509,17.01106
lever2_hinge,92.00786,87.07709, 39.69693
lever2_hinge_world,5.930858,14.04167,20.89676
ladle_hinge,103.6383,129.9143, 40.23276
ladle_hinge_world,4.846823,10.53148,20.29696
ladle_tip,122.5722,120.1019, 41.66029
ladle_tip_world,3.024922,11.4887,19.28889
springhinge2,85.22397,73.2301, 39.27389
springhinge2_world,6.548846,15.10807,21.28555
springhinge1,128.3346,83.07513, 42.29358
springhinge1_world,2.45537,14.81629,19.02061
body_back,201.4465,128.3864, 47.78315
body_back_world,-5.885838,11.234,14.84994
