name, x, y, z
lever1_hinge,161.7972,128.7089, 45.06666
lever1_hinge_world,-1.15566,11.509,16.66535
lever2_hinge,92.66112,71.42007, 43.40852
lever2_hinge_world,5.538056,16.55068,17.44428
ladle_hinge,82.61383,110.4943, 42.80864
ladle_hinge_world,6.433384,12.93906,17.54847
ladle_tip,97.7493,130.9944, 43.08909
ladle_tip_world,5.033295,11.13212,17.38554
springhinge2,92.64603,57.32986, 43.47733
springhinge2_world,5.553512,17.84227,17.48736
springhinge1,134.2672,80.15123, 44.56223
springhinge1_world,1.576486,15.97727,17.02456
body_back,213.6925,132.6419, 46.27112
body_back_world,-6.411233,11.234,16.48668
