name, x, y, z
lever1_hinge,164.7719,122.5972, 45.13005
lever1_hinge_world,-1.192201,11.509,16.58484
lever2_hinge,85.96103,79.68042, 43.81849
lever2_hinge_world,6.309909,15.32086,16.72331
ladle_hinge,83.38593,119.9849, 43.4936
ladle_hinge_world,6.520606,11.60443,16.7272
ladle_tip,96.58055,141.3981, 43.60792
ladle_tip_world,5.298773,9.665764,16.70465
springhinge2,83.27356,65.84911, 43.81818
springhinge2_world,6.57039,16.58591,16.76912
springhinge1,128.8836,79.97682, 44.64458
springhinge1_world,2.286975,15.4388,16.69006
body_back,218.5804,126.0866, 45.80715
body_back_world,-6.440244,11.234,16.91804
