name, x, y, z
lever1_hinge,157.3828,132.825, 45.05019
lever1_hinge_world,-1.141075,11.509,16.70479
lever2_hinge,91.17477,72.31302, 43.17816
lever2_hinge_world,5.325696,16.79037,17.76266
ladle_hinge,92.75809,113.2242, 42.8826
ladle_hinge_world,5.150849,13.07219,17.73406
ladle_tip,116.5719,117.2924, 43.68447
ladle_tip_world,2.904741,12.80424,17.36663
springhinge2,87.25085,58.4653, 43.11696
springhinge2_world,5.705455,18.02136,17.86633
springhinge1,132.0011,83.10027, 44.51123
springhinge1_world,1.410758,16.07371,17.16378
body_back,208.1445,136.9873, 46.53146
body_back_world,-6.382746,11.234,16.28305
