name, x, y, z
lever1_hinge,166.0785,123.4217, 45.02814
lever1_hinge_world,-1.153323,11.509,16.67131
lever2_hinge,87.646,80.96497, 42.9497
lever2_hinge_world,6.384639,15.13439,17.60234
ladle_hinge,69.12,117.3168, 42.17876
ladle_hinge_world,8.025017,11.79906,17.80495
ladle_tip,87.61504,135.273, 42.5811
ladle_tip_world,6.355001,10.24333,17.59868
springhinge2,90.61787,67.15695, 43.08826
springhinge2_world,6.125211,16.40044,17.61161
springhinge1,130.1997,80.94104, 44.17556
springhinge1_world,2.391198,15.35164,17.15041
body_back,217.9407,127.3507, 46.22699
body_back_world,-6.407508,11.234,16.45562
