name, x, y, z
lever1_hinge,161.3579,127.615, 44.87625
lever1_hinge_world,-1.103759,11.509,16.85285
lever2_hinge,93.68152,72.68587, 41.65338
lever2_hinge_world,5.628866,15.99996,19.16245
ladle_hinge,84.522,113.4067, 40.90979
ladle_hinge_world,6.432226,12.37574,19.43803
ladle_tip,105.29,127.155, 41.8378
ladle_tip_world,4.526088,11.28447,18.78414
springhinge2,93.58356,57.97397, 41.70992
springhinge2_world,5.652368,17.29111,19.21385
springhinge1,133.3138,79.88127, 43.63352
springhinge1_world,1.816412,15.7445,17.89795
body_back,207.6821,132.4197, 47.14228
body_back_world,-6.200704,11.234,15.55897
