name, x, y, z
lever1_hinge,169.1327,125.0885, 44.98144
lever1_hinge_world,-1.144771,11.509,16.69425
lever2_hinge,91.81728,81.07974, 42.79704
lever2_hinge_world,6.310213,15.24898,17.8198
ladle_hinge,57.07207,102.1694, 41.60571
ladle_hinge_world,9.386536,13.20525,18.28426
ladle_tip,68.49285,125.9169, 41.78033
ladle_tip_world,8.367061,11.1586,18.13034
springhinge2,101.237,71.01595, 43.12022
springhinge2_world,5.453017,16.21219,17.73184
springhinge1,134.1419,81.90634, 44.09752
springhinge1_world,2.327608,15.40536,17.25997
body_back,220.4905,129.1077, 46.28337
body_back_world,-6.391233,11.234,16.33702
