name, x, y, z
lever1_hinge,163.0464,129.7551, 44.69759
lever1_hinge_world,-1.092084,11.509,17.02426
lever2_hinge,105.0457,69.48651, 40.55447
lever2_hinge_world,4.947598,16.24188,20.4816
ladle_hinge,75.96646,91.72101, 38.39606
ladle_hinge_world,7.527992,14.00224,21.95872
ladle_tip,91.32404,114.0623, 39.26437
ladle_tip_world,6.178951,12.31834,21.18648
springhinge2,112.6387,59.08868, 41.14028
springhinge2_world,4.235561,17.25846,20.12125
springhinge1,140.0448,79.94537, 43.12069
springhinge1_world,1.451145,15.84856,18.52734
body_back,202.9618,135.2345, 47.7958
body_back_world,-5.85419,11.234,14.79371
