name, x, y, z
lever1_hinge,162.8671,126.371, 44.95267
lever1_hinge_world,-1.122067,11.509,16.76733
lever2_hinge,87.51559,81.20337, 42.09545
lever2_hinge_world,6.222347,15.22682,18.51905
ladle_hinge,79.37796,122.1244, 41.48726
ladle_hinge_world,6.924973,11.57517,18.68664
ladle_tip,103.8423,124.3257, 42.43911
ladle_tip_world,4.698103,11.4715,18.1555
springhinge2,86.88208,66.60956, 42.13088
springhinge2_world,6.294486,16.51584,18.57841
springhinge1,129.0594,82.66376, 43.75954
springhinge1_world,2.301475,15.39501,17.62603
body_back,211.9703,130.7855, 46.73995
body_back_world,-6.319828,11.234,15.96968
