name, x, y, z
lever1_hinge,163.6659,118.1082, 44.80976
lever1_hinge_world,-1.097913,11.509,16.89446
lever2_hinge,87.22499,87.38182, 40.54955
lever2_hinge_world,6.448099,13.73977,19.87984
ladle_hinge,87.43823,131.1704, 40.32578
ladle_hinge_world,6.406969,10.01762,19.86357
ladle_tip,109.9952,138.6386, 41.49221
ladle_tip_world,4.344721,9.440316,19.0477
springhinge2,83.90392,72.38948, 40.4094
springhinge2_world,6.755949,14.98395,20.04573
springhinge1,126.2901,80.70662, 42.70494
springhinge1_world,2.790135,14.66154,18.47676
body_back,208.5858,123.0741, 47.27888
body_back_world,-6.129566,11.234,15.36624
