name, x, y, z
lever1_hinge,167.1001,111.797, 44.65334
lever1_hinge_world,-1.091861,11.509,17.01352
lever2_hinge,95.66137,87.33881, 39.41264
lever2_hinge_world,6.134345,13.06523,21.03735
ladle_hinge,86.5441,130.7431, 38.64166
ladle_hinge_world,6.917553,9.452378,21.47347
ladle_tip,95.75058,156.6298, 39.12868
ladle_tip_world,6.104026,7.358396,21.02047
springhinge2,95.79647,71.71136, 39.43643
springhinge2_world,6.1337,14.35678,21.08392
springhinge1,131.2508,77.13466, 41.91248
springhinge1_world,2.769429,14.30587,19.21056
body_back,207.5305,117.2177, 47.68408
body_back_world,-5.880016,11.234,14.83946
