name, x, y, z
lever1_hinge,171.9291,127.8999, 45.07401
lever1_hinge_world,-1.191159,11.509,16.58687
lever2_hinge,94.67131,82.34473, 43.94876
lever2_hinge_world,6.169473,15.58679,16.74124
ladle_hinge,55.17852,91.89543, 43.14224
ladle_hinge_world,9.752609,14.58091,16.81639
ladle_tip,52.42944,116.9613, 42.90176
ladle_tip_world,9.967196,12.29931,16.82089
springhinge2,106.7157,75.68454, 44.18886
springhinge2_world,5.056914,16.2442,16.75892
springhinge1,137.4437,84.11597, 44.71445
springhinge1_world,2.144991,15.56077,16.69785
body_back,225.9303,131.3405, 45.6828
body_back_world,-6.440023,11.234,16.90688
