name, x, y, z
lever1_hinge,159.5884,128.577, 44.83302
lever1_hinge_world,-1.09646,11.509,16.90772
lever2_hinge,92.90512,74.98022, 41.13966
lever2_hinge_world,5.604417,15.78465,19.67325
ladle_hinge,94.6436,118.0357, 40.92319
ladle_hinge_world,5.41993,12.0676,19.59711
ladle_tip,117.074,120.2036, 42.20544
ladle_tip_world,3.302091,12.0168,18.72305
springhinge2,89.20717,60.25864, 40.99049
springhinge2_world,5.957532,17.01326,19.86334
springhinge1,131.5563,81.3447, 43.35303
springhinge1_world,1.87066,15.64966,18.17664
body_back,203.9467,133.6227, 47.39843
body_back_world,-6.105125,11.234,15.30577
