name, x, y, z
lever1_hinge,169.8118,132.6679, 44.79443
lever1_hinge_world,-1.101029,11.509,16.87057
lever2_hinge,106.2479,72.44536, 41.8318
lever2_hinge_world,5.264707,16.49922,19.19571
ladle_hinge,67.85401,77.47456, 39.9058
ladle_hinge_world,8.673604,15.67134,20.44084
ladle_tip,55.28958,100.3375, 39.15667
ladle_tip_world,9.695931,13.65461,20.81426
springhinge2,117.8539,67.09402, 42.43639
springhinge2_world,4.177002,17.10098,18.84207
springhinge1,144.8504,82.92627, 43.77213
springhinge1_world,1.504904,15.95615,17.86606
body_back,215.7505,137.4932, 47.06531
body_back_world,-6.171444,11.234,15.47634
