name, x, y, z
lever1_hinge,164.5221,117.847, 44.94321
lever1_hinge_world,-1.125225,11.509,16.75573
lever2_hinge,83.91001,84.5498, 41.88199
lever2_hinge_world,6.669778,14.15572,18.50614
ladle_hinge,88.41318,126.7525, 41.81623
ladle_hinge_world,6.242472,10.45916,18.41018
ladle_tip,106.1911,144.8714, 42.39121
ladle_tip_world,4.609126,8.894091,18.04341
springhinge2,78.94952,70.50589, 41.73038
springhinge2_world,7.126232,15.35616,18.65066
springhinge1,125.4772,79.42352, 43.49548
springhinge1_world,2.797041,14.87402,17.67851
body_back,214.013,122.1969, 46.65539
body_back_world,-6.333095,11.234,16.02698
