name, x, y, z
lever1_hinge,169.88,126.6424, 45.05507
lever1_hinge_world,-1.175062,11.509,16.62003
lever2_hinge,94.52942,77.97348, 43.65126
lever2_hinge_world,6.040156,15.81875,17.06475
ladle_hinge,62.87485,102.8308, 42.75319
ladle_hinge_world,8.891975,13.43285,17.24052
ladle_tip,63.01521,128.3532, 42.57031
ladle_tip_world,8.853431,11.14149,17.23815
springhinge2,102.6777,66.92017, 43.88217
springhinge2_world,5.294044,16.87402,17.05984
springhinge1,137.1142,81.51111, 44.58094
springhinge1_world,2.023606,15.66482,16.85826
body_back,223.0948,130.2774, 45.89659
body_back_world,-6.432588,11.234,16.72679
